review_id,review_text,rating,sentiment,category,verified_purchase
REV-057599,Wireless headphones review: Deep rich bass. Upgraded from my old device to this. Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-019648,One star! The frayed seams of this winter jacket is horrific. Terrible craftsmanship on the. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-092090,One star! The two hour late arrival of this haircut and styling is horrific. Scam alert! Had a horrific experience with the. Still waiting for a callback two weeks later.,1,0,Services & Professional,False
REV-054497,Five stars! The sturdy aluminum build of this tablet blew me away. Flawless daily driver with an awesome and well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,True
REV-011014,Do not recommend this cardigan at all. Suffers from itchy material. Customer service refused to offer an exchange.,2,0,Retail & Apparel,True
REV-038883,Had an unforgettable evening enjoying the truffle pasta. The generous portion size is exceptional! The chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-079352,Stay away from this dental cleaning. Encountered unclear billing. Refused to take responsibility for property damage.,2,0,Services & Professional,False
REV-089143,Haircut and styling review: Tidy clean up after job. Highly impressed with the professionalism during the. Finished ahead of schedule with zero hassle.,5,1,Services & Professional,True
REV-053318,Stay away from this external SSD. Encountered constant bluetooth dropouts. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,True
REV-049905,Breakfast buffet review: Inviting atmosphere. Consistently the top spot in town for. The chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-037513,Five stars! The inviting atmosphere of this cozy suite blew me away. Outstanding dining experience featuring the and already planning our next reservation here.,5,1,Hospitality & Food,True
REV-087532,One star! The hidden extra fees of this accounting consultation is horrific. Overcharged by hundreds for an unfinished. Unacceptable incompetence from start to finish.,1,0,Services & Professional,True
REV-097097,"Really happy with the dry cleaning. It offers quick turnaround time, and consistently dependable service.",4,1,Services & Professional,True
REV-014303,"Really happy with the skinny jeans. It offers breathable texture, and will definitely order another color soon.",4,1,Retail & Apparel,True
REV-033868,Do not recommend this craft coffee at all. Suffers from rude and dismissive staff. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-007098,Total regret buying this raincoat. The itchy material is unacceptable. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-093179,Honest and efficient crew handling the pest control treatment. The tidy clean up after job is exceptional! Fair quote with no surprise fees at the end.,5,1,Services & Professional,False
REV-043235,Five stars! The generous portion size of this grilled steak blew me away. We were blown away by the and will be recommending to all our friends and family.,4,1,Hospitality & Food,False
REV-037661,Had an unforgettable evening enjoying the cocktail selection. The bursting with flavor is exceptional! A delightful culinary experience.,4,1,Hospitality & Food,True
REV-033248,One star! The freezing cold food of this smash burger is horrific. Such a huge letdown regarding the. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,False
REV-084592,Do not recommend this accounting consultation at all. Suffers from disrespectful attitude. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,True
REV-067557,Upgraded from my old device to this webcam. The long battery life is exceptional! Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,False
REV-079337,Five stars! The tidy clean up after job of this pest control treatment blew me away. Seamless and smooth experience with the and will be our go-to contractor from now on.,5,1,Services & Professional,True
REV-022649,"Really happy with the wool sweater. It offers premium finish, and will definitely order another color soon.",4,1,Retail & Apparel,False
REV-071641,Mechanical keyboard review: Instant pairing. Upgraded from my old device to this. Well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-046199,"Really happy with the smash burger. It offers fresh ingredients, and the chef really knows what they are doing!",5,1,Hospitality & Food,True
REV-052008,One star! The flimsy plastic casing of this wireless headphones is horrific. Defective product straight out of the box with the. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-064867,Extremely pleased with the high speed and portable power bank. The instant pairing is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-080339,Five stars! The punctual arrival of this plumbing repair blew me away. Top notch workmanship provided for the and fair quote with no surprise fees at the end.,5,1,Services & Professional,True
REV-097707,Haircut and styling review: Thorough inspection. Top notch workmanship provided for the. Polite technicians who respected our home.,5,1,Services & Professional,False
REV-033128,Do not recommend this craft coffee at all. Suffers from rude and dismissive staff. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-047168,Stay away from this breakfast buffet. Encountered bland taste. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-036392,One star! The bland taste of this truffle pasta is horrific. Never coming back here due to the. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,True
REV-000893,Handbag review: Comfortable lining. Super happy with the quality of the. Worth every single penny.,4,1,Retail & Apparel,False
REV-058874,One star! The flimsy plastic casing of this ultrabook laptop is horrific. Unreliable and frustrating experience with the. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-026896,Stay away from this grilled steak. Encountered bland taste. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-072386,Do not recommend this noise cancelling earbuds at all. Suffers from constant bluetooth dropouts. Tech support was unresponsive and voided the warranty.,2,0,Consumer Tech & Electronics,False
REV-067020,Stay away from this portable power bank. Encountered buggy companion software. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,False
REV-071912,Do not recommend this gaming monitor at all. Suffers from buggy companion software. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,False
REV-041932,Do not recommend this sushi platter at all. Suffers from bland taste. Several in our party suffered food poisoning.,2,0,Hospitality & Food,True
REV-073982,"One star! The laggy performance of this portable power bank is horrific. Died after two weeks of normal use, especially the. Fails to hold any charge after a month.",1,0,Consumer Tech & Electronics,True
REV-070639,Five stars! The sturdy aluminum build of this mechanical keyboard blew me away. Best tech purchase of the year is definitely this and build quality feels very premium.,4,1,Consumer Tech & Electronics,False
REV-011861,Exceeded my expectations regarding the handbag. The breathable texture is exceptional! Got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-066528,Terrible engineering and zero support for the mechanical keyboard. The laggy performance is unacceptable. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,False
REV-002866,Stay away from this handbag. Encountered thin cloth. Returning this immediately.,1,0,Retail & Apparel,False
REV-013305,I am genuinely impressed by this leather boots. The durable material is exceptional! Got so many compliments wearing this.,5,1,Retail & Apparel,True
REV-040834,Do not recommend this tasting menu at all. Suffers from bland taste. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,True
REV-031048,One star! The stale bread of this tasting menu is horrific. Horrendous management and inedible. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,True
REV-092889,Plumbing repair review: Fair and transparent pricing. Seamless and smooth experience with the. Fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-051134,"Died after two weeks of normal use, especially the bluetooth speaker. The laggy performance is unacceptable. Flimsy cable broke on day three.",2,0,Consumer Tech & Electronics,True
REV-071398,Stay away from this smartwatch. Encountered overheating issues. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-099971,Dental cleaning review: Quick turnaround time. Highly impressed with the professionalism during the. Consistently dependable service.,4,1,Services & Professional,True
REV-074149,Five stars! The snappy processing speed of this ultrabook laptop blew me away. Flawless daily driver with an awesome and fast shipping and solid protective packaging.,4,1,Consumer Tech & Electronics,True
REV-003539,Five stars! The flawless stitching of this handbag blew me away. I am genuinely impressed by this and worth every single penny.,4,1,Retail & Apparel,True
REV-085977,"Really happy with the plumbing repair. It offers fair and transparent pricing, and polite technicians who respected our home.",4,1,Services & Professional,True
REV-020489,Handbag review: Vibrant color. Purchased this last week and couldn't be happier with the. Worth every single penny.,5,1,Retail & Apparel,True
REV-067211,Five stars! The seamless connectivity of this portable power bank blew me away. Incredible performance and reliability from this and fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,True
REV-099865,Honest and efficient crew handling the dental cleaning. The punctual arrival is exceptional! Finished ahead of schedule with zero hassle.,5,1,Services & Professional,True
REV-039027,A five star experience from start to finish with the sushi platter. The fresh ingredients is exceptional! The chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-043762,Stay away from this seafood platter. Encountered stale bread. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-035406,Stay away from this smash burger. Encountered unbearable noise. Several in our party suffered food poisoning.,1,0,Hospitality & Food,True
REV-006133,Great addition to my wardrobe! The raincoat. The comfortable lining is exceptional! Will definitely order another color soon.,5,1,Retail & Apparel,True
REV-008583,"Really happy with the skinny jeans. It offers vibrant color, and will definitely order another color soon.",5,1,Retail & Apparel,True
REV-030706,One star! The rude and dismissive staff of this cozy suite is horrific. Awful dining experience centered around the. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-064845,Five stars! The deep rich bass of this fast charger blew me away. Incredible performance and reliability from this and syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-025859,Cozy suite review: Generous portion size. Had an unforgettable evening enjoying the. Already planning our next reservation here.,4,1,Hospitality & Food,False
REV-093871,Five stars! The punctual arrival of this accounting consultation blew me away. Reliable and trustworthy team for our and finished ahead of schedule with zero hassle.,5,1,Services & Professional,True
REV-097962,Stay away from this home AC repair. Encountered hidden extra fees. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,True
REV-099137,Top notch workmanship provided for the accounting consultation. The courteous communication is exceptional! Consistently dependable service.,5,1,Services & Professional,False
REV-068099,Bluetooth speaker review: Seamless connectivity. Upgraded from my old device to this. Build quality feels very premium.,5,1,Consumer Tech & Electronics,False
REV-030650,Such a huge letdown regarding the margherita pizza. The overpriced bill is unacceptable. Completely ruined our evening.,1,0,Hospitality & Food,True
REV-023800,One star! The cheap zipper of this cardigan is horrific. Zero stars if I could for this. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-065337,Fast charger review: Deep rich bass. Incredible performance and reliability from this. Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-033355,Five stars! The prompt delivery of this smash burger blew me away. Delicious meal! Loved the and a delightful culinary experience.,5,1,Hospitality & Food,True
REV-052340,Stay away from this webcam. Encountered dead pixels on arrival. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,True
REV-050081,Best tech purchase of the year is definitely this fast charger. The long battery life is exceptional! Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,False
REV-040596,Do not recommend this breakfast buffet at all. Suffers from bland taste. Several in our party suffered food poisoning.,1,0,Hospitality & Food,True
REV-085406,One star! The unclear billing of this dry cleaning is horrific. Overcharged by hundreds for an unfinished. Refused to take responsibility for property damage.,1,0,Services & Professional,True
REV-024256,Do not recommend this winter jacket at all. Suffers from frayed seams. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-025452,Awful dining experience centered around the hotel room. The sticky tables is unacceptable. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-002983,T-shirt review: Comfortable lining. Purchased this last week and couldn't be happier with the. Worth every single penny.,5,1,Retail & Apparel,True
REV-091925,Dry cleaning review: Quick turnaround time. Reliable and trustworthy team for our. Fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-024422,One star! The itchy material of this skinny jeans is horrific. Extremely disappointed with this. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-070760,Stay away from this external SSD. Encountered dead pixels on arrival. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-054070,Do not recommend this portable power bank at all. Suffers from terrible battery drain. Tech support was unresponsive and voided the warranty.,1,0,Consumer Tech & Electronics,True
REV-063455,Gaming monitor review: Sturdy aluminum build. Incredible performance and reliability from this. Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-006871,Leather boots review: Comfortable lining. Hands down the best. Worth every single penny.,5,1,Retail & Apparel,False
REV-095059,Honest and efficient crew handling the roof inspection. The fair and transparent pricing is exceptional! Polite technicians who respected our home.,5,1,Services & Professional,False
REV-023741,Silk dress review: Vibrant color. Great addition to my wardrobe! The. Highly recommend to anyone looking for comfort and style.,5,1,Retail & Apparel,False
REV-065389,Five stars! The crystal clear display of this fast charger blew me away. Extremely pleased with the high speed and and well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,True
REV-016357,Five stars! The breathable texture of this formal blazer blew me away. Super happy with the quality of the and highly recommend to anyone looking for comfort and style.,4,1,Retail & Apparel,False
REV-070053,Tablet review: Instant pairing. Best tech purchase of the year is definitely this. Build quality feels very premium.,4,1,Consumer Tech & Electronics,False
REV-062430,Do not recommend this mechanical keyboard at all. Suffers from overheating issues. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,False
REV-018266,Do not recommend this cotton hoodie at all. Suffers from thin cloth. Returning this immediately.,2,0,Retail & Apparel,False
REV-014035,Five stars! The durable material of this t-shirt blew me away. Purchased this last week and couldn't be happier with the and got so many compliments wearing this.,5,1,Retail & Apparel,True
REV-073046,Do not recommend this mechanical keyboard at all. Suffers from terrible battery drain. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-072166,Terrible engineering and zero support for the webcam. The constant bluetooth dropouts is unacceptable. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,True
REV-003188,Stay away from this leather boots. Encountered faded dye. The sizing chart is completely misleading.,2,0,Retail & Apparel,True
REV-062059,Five stars! The sturdy aluminum build of this tablet blew me away. Incredible performance and reliability from this and syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-095289,Pest control treatment review: Courteous communication. Could not have asked for better service regarding the. Consistently dependable service.,5,1,Services & Professional,True
REV-014146,Stay away from this wool sweater. Encountered bad odor. The sizing chart is completely misleading.,1,0,Retail & Apparel,True
REV-012448,One star! The itchy material of this wool sweater is horrific. Total regret buying this. Returning this immediately.,2,0,Retail & Apparel,False
REV-072889,"Really happy with the tablet. It offers seamless connectivity, and battery lasts two full days on a single charge.",4,1,Consumer Tech & Electronics,True
REV-076803,Pest control treatment review: Quick turnaround time. Honest and efficient crew handling the. Will be our go-to contractor from now on.,5,1,Services & Professional,True
REV-042330,One star! The bland taste of this truffle pasta is horrific. Worst dinner in a long time with the. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-025409,"Really happy with the cozy suite. It offers generous portion size, and the staff made our anniversary feel truly special.",4,1,Hospitality & Food,True
REV-089690,Do not recommend this plumbing repair at all. Suffers from damaged my property. Still waiting for a callback two weeks later.,2,0,Services & Professional,True
REV-002255,Exceeded my expectations regarding the cotton hoodie. The breathable texture is exceptional! Will definitely order another color soon.,5,1,Retail & Apparel,False
REV-054475,"Really happy with the gaming monitor. It offers sturdy aluminum build, and syncs seamlessly across all my devices.",5,1,Consumer Tech & Electronics,True
REV-028948,Waited over an hour only to receive terrible sushi platter. The overpriced bill is unacceptable. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-083393,"Really happy with the plumbing repair. It offers expert craftsmanship, and will be our go-to contractor from now on.",4,1,Services & Professional,True
REV-095100,One star! The two hour late arrival of this oil change service is horrific. Overcharged by hundreds for an unfinished. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-090319,"Really happy with the roof inspection. It offers quick turnaround time, and polite technicians who respected our home.",4,1,Services & Professional,False
REV-093588,Do not recommend this dry cleaning at all. Suffers from two hour late arrival. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-001282,Do not recommend this skinny jeans at all. Suffers from completely inaccurate sizing. Fell apart after the very first wash.,1,0,Retail & Apparel,True
REV-093059,Haircut and styling review: Punctual arrival. Honest and efficient crew handling the. Fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-098343,Seamless and smooth experience with the pest control treatment. The professional advice is exceptional! Finished ahead of schedule with zero hassle.,4,1,Services & Professional,True
REV-084958,Stay away from this moving service. Encountered two hour late arrival. Refused to take responsibility for property damage.,1,0,Services & Professional,True
REV-013271,Five stars! The durable material of this cardigan blew me away. I am genuinely impressed by this and worth every single penny.,4,1,Retail & Apparel,False
REV-010298,Do not recommend this running sneakers at all. Suffers from thin cloth. Fell apart after the very first wash.,2,0,Retail & Apparel,False
REV-001502,Stay away from this handbag. Encountered loose threads. Save your cash and look elsewhere.,1,0,Retail & Apparel,True
REV-000273,"Really happy with the handbag. It offers premium finish, and will definitely order another color soon.",5,1,Retail & Apparel,True
REV-025165,Cocktail selection review: Prompt delivery. Had an unforgettable evening enjoying the. The chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-047487,Hotel room review: Warm and attentive service. Outstanding dining experience featuring the. A delightful culinary experience.,4,1,Hospitality & Food,True
REV-086018,Do not recommend this dry cleaning at all. Suffers from left a huge mess behind. Refused to take responsibility for property damage.,2,0,Services & Professional,True
REV-097810,Stay away from this plumbing repair. Encountered unresolved underlying issue. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-044616,Stay away from this sushi platter. Encountered bland taste. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,False
REV-012389,Formal blazer review: Vibrant color. Purchased this last week and couldn't be happier with the. Will definitely order another color soon.,4,1,Retail & Apparel,True
REV-090850,Stay away from this pest control treatment. Encountered disrespectful attitude. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,True
REV-055777,Flawless daily driver with an awesome smartwatch. The sturdy aluminum build is exceptional! Well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,False
REV-062386,Do not recommend this bluetooth speaker at all. Suffers from flimsy plastic casing. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-025349,A five star experience from start to finish with the craft coffee. The inviting atmosphere is exceptional! The staff made our anniversary feel truly special.,5,1,Hospitality & Food,True
REV-085970,Scam alert! Had a horrific experience with the accounting consultation. The unresolved underlying issue is unacceptable. Unacceptable incompetence from start to finish.,2,0,Services & Professional,False
REV-097272,Do not recommend this oil change service at all. Suffers from hidden extra fees. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-071417,Wireless headphones review: Sturdy aluminum build. Incredible performance and reliability from this. Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-087538,Disaster of a service call regarding the roof inspection. The unclear billing is unacceptable. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,False
REV-086813,Five stars! The fair and transparent pricing of this dental cleaning blew me away. Reliable and trustworthy team for our and consistently dependable service.,4,1,Services & Professional,True
REV-039003,"Really happy with the truffle pasta. It offers spotless cleanliness, and the chef really knows what they are doing!",4,1,Hospitality & Food,True
REV-089969,Five stars! The courteous communication of this pest control treatment blew me away. Could not have asked for better service regarding the and will be our go-to contractor from now on.,4,1,Services & Professional,True
REV-002472,One star! The completely inaccurate sizing of this wool sweater is horrific. Zero stars if I could for this. Fell apart after the very first wash.,2,0,Retail & Apparel,False
REV-024175,Raincoat review: Vibrant color. Purchased this last week and couldn't be happier with the. Arrived fast and fits true to size.,4,1,Retail & Apparel,True
REV-026545,Outstanding dining experience featuring the sushi platter. The tender and juicy is exceptional! Already planning our next reservation here.,5,1,Hospitality & Food,False
REV-058495,Extremely pleased with the high speed and fast charger. The long battery life is exceptional! Build quality feels very premium.,5,1,Consumer Tech & Electronics,False
REV-066013,"Really happy with the smartwatch. It offers instant pairing, and syncs seamlessly across all my devices.",5,1,Consumer Tech & Electronics,True
REV-084868,One star! The damaged my property of this plumbing repair is horrific. Disaster of a service call regarding the. Refused to take responsibility for property damage.,2,0,Services & Professional,True
REV-015388,One star! The completely inaccurate sizing of this leather boots is horrific. Extremely disappointed with this. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-007633,"Really happy with the t-shirt. It offers soft fabric, and arrived fast and fits true to size.",4,1,Retail & Apparel,True
REV-013493,I am genuinely impressed by this formal blazer. The premium finish is exceptional! Got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-067831,Incredible performance and reliability from this external SSD. The long battery life is exceptional! Fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,True
REV-048256,One star! The stale bread of this craft coffee is horrific. Never coming back here due to the. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-063216,One star! The laggy performance of this gaming monitor is horrific. Unreliable and frustrating experience with the. Overheats dangerously during moderate usage.,1,0,Consumer Tech & Electronics,False
REV-049761,Tasting menu review: Tender and juicy. Had an unforgettable evening enjoying the. A delightful culinary experience.,5,1,Hospitality & Food,True
REV-062869,"Really happy with the gaming monitor. It offers snappy processing speed, and fast shipping and solid protective packaging.",5,1,Consumer Tech & Electronics,True
REV-073212,"One star! The constant bluetooth dropouts of this portable power bank is horrific. Died after two weeks of normal use, especially the. Crashes my PC every time it connects.",2,0,Consumer Tech & Electronics,True
REV-070805,External ssd review: Sturdy aluminum build. Incredible performance and reliability from this. Fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,True
REV-063509,Five stars! The crystal clear display of this tablet blew me away. Incredible performance and reliability from this and battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,False
REV-022859,"Really happy with the handbag. It offers perfect fit, and worth every single penny.",4,1,Retail & Apparel,True
REV-033186,Worst dinner in a long time with the seafood platter. The sticky tables is unacceptable. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,True
REV-057658,Do not recommend this smartwatch at all. Suffers from overheating issues. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,False
REV-067227,"Really happy with the gaming monitor. It offers seamless connectivity, and syncs seamlessly across all my devices.",4,1,Consumer Tech & Electronics,True
REV-095598,Do not recommend this dental cleaning at all. Suffers from damaged my property. Refused to take responsibility for property damage.,2,0,Services & Professional,True
REV-037242,Horrendous management and inedible smash burger. The bland taste is unacceptable. Completely ruined our evening.,2,0,Hospitality & Food,False
REV-051868,One star! The distorted microphone sound of this gaming monitor is horrific. Do not buy this! Constant hardware failure on the. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,True
REV-066997,Wireless headphones review: Ultra quiet cooling. Best tech purchase of the year is definitely this. Well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,True
REV-072966,Stay away from this smartwatch. Encountered dead pixels on arrival. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,True
REV-007238,Do not recommend this skinny jeans at all. Suffers from faded dye. Returning this immediately.,2,0,Retail & Apparel,True
REV-043447,"Really happy with the cocktail selection. It offers generous portion size, and the chef really knows what they are doing!",4,1,Hospitality & Food,False
REV-026962,Stay away from this margherita pizza. Encountered freezing cold food. Several in our party suffered food poisoning.,2,0,Hospitality & Food,False
REV-073187,"Really happy with the noise cancelling earbuds. It offers deep rich bass, and well worth the investment for daily remote work.",5,1,Consumer Tech & Electronics,True
REV-021103,Five stars! The perfect fit of this raincoat blew me away. Purchased this last week and couldn't be happier with the and got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-087951,Five stars! The professional advice of this pest control treatment blew me away. Top notch workmanship provided for the and will be our go-to contractor from now on.,4,1,Services & Professional,True
REV-041918,Stay away from this cocktail selection. Encountered rude and dismissive staff. Several in our party suffered food poisoning.,2,0,Hospitality & Food,True
REV-037036,Worst dinner in a long time with the hotel room. The unbearable noise is unacceptable. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-079111,Honest and efficient crew handling the lawn maintenance. The fair and transparent pricing is exceptional! Consistently dependable service.,5,1,Services & Professional,True
REV-016245,"Really happy with the raincoat. It offers comfortable lining, and got so many compliments wearing this.",5,1,Retail & Apparel,True
REV-059821,"Really happy with the bluetooth speaker. It offers seamless connectivity, and syncs seamlessly across all my devices.",4,1,Consumer Tech & Electronics,True
REV-062322,Do not recommend this portable power bank at all. Suffers from buggy companion software. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-042778,One star! The freezing cold food of this truffle pasta is horrific. Such a huge letdown regarding the. Several in our party suffered food poisoning.,1,0,Hospitality & Food,True
REV-019702,Stay away from this silk dress. Encountered completely inaccurate sizing. Save your cash and look elsewhere.,2,0,Retail & Apparel,False
REV-079360,Avoid this company at all costs for your roof inspection. The shoddy workmanship is unacceptable. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,False
REV-027911,Margherita pizza review: Inviting atmosphere. Had an unforgettable evening enjoying the. A delightful culinary experience.,5,1,Hospitality & Food,True
REV-031868,Such a huge letdown regarding the grilled steak. The bland taste is unacceptable. Several in our party suffered food poisoning.,2,0,Hospitality & Food,True
REV-014573,"Really happy with the t-shirt. It offers durable material, and will definitely order another color soon.",4,1,Retail & Apparel,True
REV-097092,Stay away from this haircut and styling. Encountered disrespectful attitude. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-036567,"Really happy with the grilled steak. It offers fresh ingredients, and the chef really knows what they are doing!",4,1,Hospitality & Food,True
REV-027298,Stay away from this margherita pizza. Encountered rude and dismissive staff. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,False
REV-096786,Stay away from this pest control treatment. Encountered unresolved underlying issue. Refused to take responsibility for property damage.,2,0,Services & Professional,True
REV-075643,Dental cleaning review: Professional advice. Seamless and smooth experience with the. Consistently dependable service.,4,1,Services & Professional,True
REV-066364,Stay away from this portable power bank. Encountered distorted microphone sound. Overheats dangerously during moderate usage.,2,0,Consumer Tech & Electronics,True
REV-035900,Do not recommend this margherita pizza at all. Suffers from horrible waiting time. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-087065,"Really happy with the haircut and styling. It offers fair and transparent pricing, and fair quote with no surprise fees at the end.",4,1,Services & Professional,True
REV-016359,Five stars! The perfect fit of this running sneakers blew me away. Exceeded my expectations regarding the and will definitely order another color soon.,5,1,Retail & Apparel,True
REV-024622,Stay away from this cardigan. Encountered bad odor. Customer service refused to offer an exchange.,2,0,Retail & Apparel,False
REV-046823,"Really happy with the hotel room. It offers bursting with flavor, and will be recommending to all our friends and family.",4,1,Hospitality & Food,True
REV-061419,Five stars! The deep rich bass of this portable power bank blew me away. Best tech purchase of the year is definitely this and syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-023373,Purchased this last week and couldn't be happier with the running sneakers. The soft fabric is exceptional! Got so many compliments wearing this.,4,1,Retail & Apparel,False
REV-029744,Horrendous management and inedible craft coffee. The horrible waiting time is unacceptable. Completely ruined our evening.,1,0,Hospitality & Food,False
REV-003915,Five stars! The premium finish of this silk dress blew me away. Great addition to my wardrobe! The and highly recommend to anyone looking for comfort and style.,4,1,Retail & Apparel,True
REV-015020,Do not recommend this skinny jeans at all. Suffers from loose threads. Returning this immediately.,2,0,Retail & Apparel,True
REV-061816,"Died after two weeks of normal use, especially the bluetooth speaker. The laggy performance is unacceptable. Flimsy cable broke on day three.",2,0,Consumer Tech & Electronics,False
REV-061271,Upgraded from my old device to this webcam. The long battery life is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-079566,Stay away from this haircut and styling. Encountered unclear billing. Refused to take responsibility for property damage.,2,0,Services & Professional,False
REV-042122,One star! The horrible waiting time of this tasting menu is horrific. Awful dining experience centered around the. Several in our party suffered food poisoning.,2,0,Hospitality & Food,True
REV-057137,Top tier hardware! The tablet. The ultra quiet cooling is exceptional! Well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-020888,One star! The loose threads of this handbag is horrific. Extremely disappointed with this. Returning this immediately.,2,0,Retail & Apparel,True
REV-096898,Stay away from this haircut and styling. Encountered unresolved underlying issue. Still waiting for a callback two weeks later.,1,0,Services & Professional,True
REV-051219,Fast charger review: Deep rich bass. Upgraded from my old device to this. Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-062501,Upgraded from my old device to this tablet. The seamless connectivity is exceptional! Well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-051271,Best tech purchase of the year is definitely this mechanical keyboard. The instant pairing is exceptional! Build quality feels very premium.,4,1,Consumer Tech & Electronics,False
REV-050040,Defective product straight out of the box with the fast charger. The dead pixels on arrival is unacceptable. Tech support was unresponsive and voided the warranty.,1,0,Consumer Tech & Electronics,True
